Combination,Count,Dates
0-0-3-5-5-6,1,30/01/2016
0-0-3-4-7-9,1,26/08/2000
0-0-3-4-6-8,1,07/04/2018
0-0-3-3-8-9,1,08/11/1997
0-0-3-3-7-7,1,23/08/2008
0-0-3-3-6-9,1,16/05/2009
0-0-3-6-7-9,1,30/07/2022
1-1-2-6-8-9,1,20/03/2004
1-1-2-6-8-8,1,10/11/2007
1-1-2-6-7-9,1,18/02/2017
1-1-2-6-6-7,1,15/05/2004
1-1-2-6-6-6,1,10/05/1997
1-1-2-5-6-8,1,02/09/1995
1-1-2-5-6-7,1,24/07/2021
1-1-2-5-5-7,1,22/12/2018
0-2-3-3-6-7,1,25/06/2016
1-1-2-4-5-9,1,22/10/2016
1-1-2-4-5-7,1,12/07/1997
1-1-2-4-4-8,1,12/10/1991
1-1-2-3-8-9,1,31/08/2019
1-1-2-3-7-9,1,04/12/1993
1-1-2-3-6-7,1,06/06/1992
1-1-2-3-6-6,1,14/04/2001
1-1-2-3-5-9,1,20/10/2001
1-1-2-3-5-8,1,20/06/2015
1-1-2-5-5-6,1,11/07/2015
1-1-3-7-7-9,1,14/07/2018
1-1-3-6-7-9,1,11/12/1999
1-1-3-5-8-8,1,21/01/2012
1-1-3-5-7-9,1,16/09/2023
1-1-3-5-7-8,1,10/02/2001
1-1-3-5-5-8,1,18/08/2001
1-1-3-5-5-6,1,08/06/1996
0-0-0-0-1-6,1,27/09/2014
1-1-3-4-8-8,1,12/03/2011
1-1-2-7-7-8,1,11/10/1997
1-1-3-4-4-7,1,27/11/1993
1-1-3-4-4-6,1,14/07/1990
1-1-3-3-6-9,1,09/12/2000
1-1-3-3-6-8,1,27/06/1992
1-1-3-3-5-8,1,03/04/2004
1-1-3-3-5-5,1,31/03/2001
1-1-3-3-4-8,1,24/03/1990
1-1-2-7-9-9,1,08/04/1995
1-1-2-7-7-9,1,04/07/1992
1-1-3-4-5-9,1,25/08/2018
1-1-1-3-3-4,1,04/11/2006
1-1-1-2-6-9,1,28/09/2002
1-1-1-2-6-8,1,30/12/2023
1-1-1-2-6-7,1,20/05/2017
1-1-1-2-3-9,1,26/12/1992
1-1-1-1-3-6,1,13/02/1988
1-1-1-1-3-3,1,25/07/2015
0-7-7-8-9-9,1,24/01/1998
1-1-2-3-4-8,1,04/05/1991
0-6-6-7-8-9,1,13/06/2009
0-6-6-6-8-9,1,06/11/1993
0-5-9-9-9-9,1,05/06/2004
0-5-6-8-9-9,1,25/02/2023
0-5-6-7-7-8,1,07/08/1999
0-5-6-7-7-7,1,27/12/2014
0-5-6-6-7-7,1,10/05/2003
0-5-5-8-9-9,1,01/07/1995
0-5-5-8-8-9,1,02/07/2022
0-6-7-8-9-9,1,06/07/2002
1-1-2-3-4-7,1,09/06/1990
1-1-2-3-3-9,1,12/12/1987
1-1-2-3-3-7,1,22/01/2011
1-1-2-3-3-4,1,22/02/1992
1-1-2-2-7-9,1,02/11/1991
1-1-2-2-4-9,1,22/06/2013
1-1-2-2-3-9,1,16/02/2019
1-1-2-2-3-4,1,01/08/2009
1-1-2-2-3-3,1,28/04/1990
1-1-1-3-4-9,1,30/05/2020
1-1-1-6-8-9,1,17/03/2012
1-1-1-6-7-9,1,28/02/1987
1-1-1-6-6-7,1,23/12/2006
1-1-1-5-8-8,1,17/10/1998
1-1-1-5-7-8,1,23/09/1989
1-1-1-5-6-6,1,04/05/2002
1-1-1-4-8-9,1,05/12/1992
1-1-1-3-6-9,1,16/11/1991
1-1-1-3-5-6,1,24/09/1988
1-1-2-2-2-9,1,28/05/2005
1-2-2-6-7-8,1,20/11/1999
1-2-2-5-8-9,1,26/05/2001
1-2-2-5-7-8,1,17/10/1987
1-2-2-5-7-7,1,02/07/2011
1-2-2-5-6-9,1,22/02/2014
1-2-2-5-6-8,1,03/10/1992
1-2-2-5-5-8,1,30/10/1999
1-2-2-4-9-9,1,31/08/2002
1-1-3-7-9-9,1,14/12/1996
1-2-2-4-6-8,1,15/10/1994
1-2-2-4-5-7,1,27/02/2016
1-2-2-4-5-5,1,20/04/1991
1-2-2-3-9-9,1,14/08/1999
1-2-2-3-8-9,1,26/10/2002
1-2-2-3-8-8,1,06/03/2004
1-2-2-3-6-9,1,08/09/2001
1-2-2-3-6-7,1,12/10/2024
1-2-2-3-6-6,1,10/10/1992
1-2-2-4-7-9,1,15/06/1991
1-2-3-4-7-8,1,07/02/1998
1-2-3-4-6-9,1,10/09/2011
1-2-3-4-6-7,1,17/08/2002
1-2-3-4-5-9,1,23/08/2014
1-2-3-4-5-8,1,12/09/1992
1-2-3-4-5-6,1,02/08/2014
1-2-3-4-4-7,1,31/01/2009
1-2-3-4-4-4,1,27/02/1999
1-2-3-3-9-9,1,11/07/1998
1-2-2-6-8-8,1,16/09/2017
1-2-3-3-6-7,1,30/07/2016
1-2-3-3-5-9,1,08/09/2018
1-2-3-3-5-7,1,20/08/2016
1-2-3-3-4-5,1,26/07/2003
1-2-3-3-3-9,1,05/03/1988
1-2-3-3-3-6,1,31/03/1990
1-2-3-3-3-5,1,17/08/2013
1-2-2-7-7-7,1,14/07/2007
1-2-2-6-8-9,1,21/12/2013
1-2-3-3-8-8,1,28/10/1989
1-1-5-6-6-6,1,09/04/2011
1-1-5-5-8-8,1,26/09/2015
1-1-5-5-7-7,1,25/05/2024
1-1-5-5-5-6,1,13/05/2006
1-1-4-7-8-9,1,30/12/1995
1-1-4-7-7-8,1,20/06/1998
1-1-4-6-8-8,1,24/06/2017
1-1-4-6-7-8,1,23/02/2019
1-1-4-6-7-7,1,02/07/2005
1-2-2-3-5-8,1,08/06/2024
1-1-4-6-6-7,1,05/09/2015
1-1-4-5-5-9,1,15/04/2000
1-1-4-5-5-5,1,02/06/2007
1-1-4-4-8-9,1,23/04/1994
1-1-4-4-7-8,1,01/09/2018
1-1-4-4-5-9,1,30/04/1988
1-1-4-4-5-7,1,15/07/2006
1-1-4-4-4-6,1,06/04/2019
1-1-4-4-4-4,1,19/01/2013
1-1-4-6-6-9,1,30/03/2002
1-2-2-3-5-6,1,21/12/2002
1-2-2-3-4-4,1,30/11/2002
1-2-2-2-6-6,1,03/12/1994
1-2-2-2-5-7,1,31/12/2004
1-2-2-2-4-9,1,03/12/2016
1-2-2-2-4-7,1,17/12/2016
1-2-2-2-4-4,1,10/09/1994
1-2-2-2-3-8,1,16/08/2008
1-2-2-2-3-4,1,12/08/2000
1-1-5-6-7-7,1,18/05/2013
1-1-6-7-9-9,1,30/01/1993
1-1-6-7-8-9,1,27/04/2013
1-1-6-7-7-8,1,10/06/1989
1-1-6-6-8-8,1,11/05/2002
1-1-6-6-7-7,1,08/05/1999
1-1-5-8-9-9,1,30/11/2013
1-1-5-7-8-9,1,26/05/2007
1-1-5-7-7-9,1,17/07/2021
1-1-5-6-7-8,1,26/06/2021
1-1-7-9-9-9,1,05/10/2002
0-2-6-6-6-9,1,08/06/2013
0-2-5-8-8-9,1,26/09/1987
0-2-5-7-9-9,1,04/07/1987
0-2-5-7-7-9,1,27/03/2021
0-2-5-7-7-8,1,29/10/2011
0-2-5-6-8-9,1,03/09/2022
0-2-5-6-8-8,1,07/08/2021
0-2-5-6-7-9,1,29/06/2019
0-5-5-7-8-9,1,24/02/2018
0-2-5-6-7-7,1,23/01/1999
0-2-5-5-9-9,1,09/12/2006
0-2-5-5-7-7,1,16/10/1999
0-2-5-5-6-7,1,15/05/2021
0-2-5-5-5-9,1,30/09/2000
0-2-5-5-5-7,1,08/07/1989
0-2-4-7-9-9,1,11/01/1997
0-2-4-7-8-9,1,30/04/1994
0-2-4-7-8-8,1,10/10/2015
0-2-5-6-7-8,1,01/06/1996
0-3-3-5-9-9,1,04/08/1990
0-3-3-5-8-9,1,25/03/1995
0-3-3-5-7-9,1,26/03/2005
0-3-3-5-7-7,1,26/02/2022
0-3-3-5-6-7,1,07/12/2019
0-3-3-5-5-9,1,27/08/2005
0-3-3-5-5-7,1,04/01/2020
0-3-3-4-8-8,1,22/10/2022
0-3-3-4-7-9,1,17/07/1999
0-2-6-6-7-7,1,08/01/2011
0-3-3-4-5-8,1,22/05/2004
0-3-3-4-5-6,1,04/08/2001
0-3-3-3-5-8,1,01/11/2003
0-2-7-7-8-9,1,15/08/1992
0-2-6-7-9-9,1,31/05/2014
0-2-6-7-7-9,1,15/11/1986
0-2-6-6-9-9,1,21/12/2019
0-2-6-6-8-9,1,19/07/1997
0-2-6-6-7-9,1,11/02/1989
0-3-3-4-6-9,1,22/01/2005
0-2-3-6-9-9,1,16/03/1996
0-2-3-6-8-9,1,30/05/1992
0-2-3-6-7-7,1,02/01/1988
0-2-3-6-6-8,1,05/08/2000
0-2-3-6-6-7,1,15/03/1997
0-2-3-5-6-9,1,20/11/2004
0-2-3-5-6-8,1,27/05/2023
0-2-3-4-9-9,1,18/09/1993
0-2-3-4-8-9,1,26/09/1992
0-2-4-7-7-9,1,07/03/2020
0-2-3-4-7-7,1,18/01/1997
0-2-3-4-6-7,1,28/11/2020
0-2-3-4-6-6,1,10/02/2024
0-2-3-4-5-9,1,05/04/2014
0-2-3-4-5-8,1,27/03/1993
0-2-3-4-5-7,1,09/07/2016
0-2-3-4-4-6,1,30/10/2021
0-2-3-3-8-9,1,05/11/1994
0-2-3-3-7-9,1,15/10/2022
0-2-3-4-7-9,1,24/12/2005
0-2-4-6-8-9,1,27/07/2013
0-2-4-6-8-8,1,21/10/2023
0-2-4-6-7-9,1,02/01/2010
0-2-4-6-7-8,1,18/05/1991
0-2-4-6-7-7,1,21/06/2014
0-2-4-6-6-9,1,01/08/2015
0-2-4-6-6-8,1,26/08/1995
0-2-4-6-6-7,1,11/07/2009
0-2-4-6-6-6,1,25/09/2004
0-2-3-7-8-8,1,30/04/2022
0-2-4-5-5-8,1,12/08/1989
0-2-4-5-5-7,1,29/01/2005
0-2-4-4-9-9,1,03/03/2018
0-2-4-4-6-9,1,09/02/2013
0-2-4-4-5-5,1,12/05/2007
0-2-4-4-4-8,1,23/09/2023
0-2-3-9-9-9,1,08/11/1986
0-2-3-8-8-8,1,18/01/2003
0-2-3-7-9-9,1,29/11/2003
0-2-4-5-6-8,1,20/04/2002
0-4-5-5-8-9,1,23/03/2002
0-4-5-5-8-8,1,03/05/1997
0-4-5-5-6-8,1,05/12/1987
0-4-5-5-6-7,1,14/09/2013
0-4-4-5-8-9,1,06/05/2023
0-4-4-5-8-8,1,27/11/2021
0-4-4-5-6-8,1,06/10/2001
0-4-4-5-6-6,1,16/04/2022
0-3-3-6-7-8,1,04/09/2010
0-4-4-4-5-6,1,22/07/2006
0-3-9-9-9-9,1,08/02/1997
0-3-7-9-9-9,1,11/08/2007
0-3-7-8-8-9,1,09/12/2017
0-3-7-7-9-9,1,27/04/2024
0-3-7-7-8-9,1,11/04/1992
0-3-7-7-7-8,1,22/10/1988
0-3-6-8-8-9,1,25/01/2003
0-3-6-8-8-8,1,02/11/2019
0-4-4-5-5-8,1,17/01/2004
0-5-5-7-7-7,1,21/08/1999
0-5-5-6-6-7,1,11/11/2000
0-5-5-6-6-6,1,23/08/1997
0-5-5-5-8-9,1,29/02/1992
0-5-5-5-6-7,1,02/10/2021
0-5-5-5-5-8,1,26/10/2013
0-4-8-9-9-9,1,03/10/2009
0-4-7-9-9-9,1,06/01/1990
0-4-6-8-8-9,1,24/05/2003
0-4-5-5-9-9,1,09/03/2013
0-4-6-7-7-8,1,22/01/2022
0-4-6-6-7-9,1,22/05/1993
0-4-6-6-7-8,1,09/06/2001
0-4-6-6-6-9,1,13/07/2024
0-4-5-6-9-9,1,29/05/2021
0-4-5-6-8-8,1,28/12/2013
0-4-5-6-7-8,1,08/11/2014
0-4-5-6-7-7,1,23/12/2023
0-4-5-6-6-9,1,06/01/2007
0-4-6-7-9-9,1,27/11/2010
0-3-4-6-6-9,1,30/12/1989
0-3-4-6-6-8,1,09/05/2009
0-3-4-6-6-7,1,04/04/2020
0-3-4-5-9-9,1,09/09/1989
0-3-4-5-8-9,1,26/11/2022
0-3-4-5-8-8,1,30/06/2001
0-3-4-5-6-8,1,03/03/2007
0-3-4-5-5-9,1,10/03/2012
0-3-4-5-5-7,1,24/09/2005
0-3-6-7-9-9,1,28/10/2023
0-3-4-4-8-9,1,31/12/2021
0-3-4-4-7-9,1,22/07/1989
0-3-4-4-7-7,1,16/06/2007
0-3-4-4-6-8,1,07/10/2017
0-3-4-4-6-7,1,13/01/1990
0-3-4-4-5-9,1,14/03/2020
0-3-4-4-5-5,1,09/01/1993
0-3-4-4-4-9,1,20/12/2014
0-3-3-6-9-9,1,19/12/2020
0-3-4-5-5-6,1,27/08/2011
0-3-6-7-7-8,1,15/05/2010
0-3-6-6-7-9,1,02/08/2003
0-3-6-6-6-6,1,19/01/1991
0-3-5-8-9-9,1,22/11/2014
0-3-5-8-8-9,1,02/02/2013
0-3-5-7-9-9,1,01/10/1994
0-3-5-7-7-8,1,26/11/2011
0-3-5-6-9-9,1,20/09/1997
0-3-5-6-8-9,1,09/03/2024
0-3-4-6-7-7,1,25/04/2020
0-3-5-6-7-8,1,22/09/2012
0-3-5-6-6-9,1,15/12/2001
0-3-5-6-6-7,1,28/08/2021
0-3-5-5-8-9,1,03/07/1993
0-3-5-5-7-7,1,20/06/2020
0-3-5-5-6-9,1,16/12/1989
0-3-4-7-9-9,1,05/10/1991
0-3-4-7-7-9,1,16/06/1990
0-3-4-6-7-8,1,19/08/2000
0-3-5-6-7-9,1,03/04/2021
