Combination,Count,Dates
2-3-4-7-9-21-24,1,18/02/2019
2-3-8-10-27-30-43,1,08/06/2022
2-3-7-9-26-27-31,1,09/05/2018
2-3-7-8-16-23-33,1,29/02/2016
2-3-7-18-25-26-27,1,10/08/2022
2-3-7-15-20-33-40,1,15/03/2023
2-3-7-15-17-40-43,1,22/03/2022
2-3-7-14-28-31-35,1,30/04/2024
2-3-7-14-27-28-35,1,04/08/2018
2-3-7-14-18-25-36,1,06/05/2017
2-3-7-13-20-22-35,1,16/11/2018
2-3-7-13-18-19-29,1,04/11/2019
2-3-6-9-13-32-38,1,22/10/2022
2-3-6-23-31-41-44,1,22/07/2020
2-3-6-17-20-26-35,1,04/03/2019
2-3-6-16-35-36-37,1,25/02/2020
2-3-6-13-17-22-32,1,08/01/2018
2-4-10-16-28-32-36,1,30/03/2024
2-4-10-13-21-32-36,1,22/08/2016
2-4-10-12-19-20-24,1,16/07/2017
2-4-10-11-29-32-36,1,06/02/2022
2-3-9-29-31-38-39,1,13/05/2022
2-3-9-25-29-37-38,1,16/08/2024
2-3-9-20-22-24-25,1,18/03/2020
2-3-9-11-23-27-30,1,13/02/2017
2-3-8-18-25-31-33,1,29/05/2017
2-3-8-16-29-32-33,1,30/08/2018
2-3-8-15-27-28-34,1,05/03/2020
2-3-8-13-18-34-44,1,13/05/2023
2-3-8-13-17-28-32,1,25/06/2021
2-3-8-11-24-28-34,1,07/05/2023
2-3-8-11-15-27-35,1,19/05/2024
2-3-8-11-15-20-35,1,16/08/2022
2-4-14-16-17-28-34,1,22/03/2017
2-4-13-17-21-23-33,1,03/04/2018
2-4-13-16-21-28-35,1,02/05/2019
2-4-12-31-41-43-44,1,15/11/2021
2-4-12-20-32-35-37,1,24/10/2017
2-4-12-19-23-29-35,1,24/06/2019
2-4-12-13-17-24-31,1,19/08/2016
2-4-11-21-24-25-33,1,09/11/2020
2-4-11-20-36-38-40,1,17/10/2023
2-4-11-19-22-23-36,1,20/09/2016
2-4-11-15-32-37-42,1,02/09/2023
2-4-11-15-20-26-29,1,02/09/2019
2-4-11-15-16-28-31,1,17/03/2019
2-4-11-14-16-23-24,1,07/08/2019
2-4-10-20-23-33-35,1,28/12/2017
2-4-10-16-28-39-42,1,31/01/2024
2-4-5-10-20-34-43,1,02/09/2024
2-4-29-30-32-34-44,1,18/11/2022
2-4-21-25-34-37-38,1,29/11/2023
2-4-18-21-32-36-37,1,20/12/2018
2-4-18-19-26-27-44,1,10/08/2023
2-4-17-24-35-37-39,1,29/04/2023
2-4-17-22-26-27-35,1,14/10/2019
2-4-17-19-20-24-28,1,29/12/2021
2-4-17-18-26-31-38,1,15/05/2024
2-4-16-22-26-32-34,1,17/12/2016
2-4-16-21-22-23-30,1,23/03/2019
2-4-16-18-24-35-36,1,30/07/2016
2-4-14-24-30-36-40,1,16/03/2022
2-4-14-20-38-40-44,1,04/09/2021
2-4-14-20-27-36-39,1,19/07/2023
2-4-14-17-23-25-38,1,11/05/2020
2-4-5-9-17-29-36,1,21/10/2016
2-4-5-8-9-24-37,1,19/02/2016
2-4-5-8-20-23-25,1,22/02/2016
2-4-5-8-19-20-31,1,21/02/2020
2-4-5-7-11-30-34,1,08/06/2018
2-4-5-6-25-29-37,1,20/09/2015
2-4-5-6-15-24-27,1,09/07/2024
2-4-5-6-11-21-37,1,26/10/2018
2-4-5-15-24-36-40,1,05/11/2021
2-4-5-14-23-25-26,1,05/12/2017
2-4-5-14-15-24-36,1,05/12/2022
2-4-5-13-21-28-35,1,28/03/2019
2-4-5-12-23-34-35,1,01/09/2016
2-4-5-11-26-29-44,1,04/07/2023
2-4-5-10-39-41-42,1,08/08/2024
2-4-5-10-21-27-30,1,07/12/2018
2-4-6-9-17-21-34,1,21/12/2019
2-4-6-9-12-27-29,1,13/04/2019
2-4-6-8-26-30-33,1,18/09/2020
2-4-6-7-16-19-24,1,03/07/2018
2-4-6-25-28-36-44,1,18/02/2023
2-4-6-20-21-30-33,1,11/08/2019
2-4-6-18-21-22-26,1,20/09/2021
2-4-6-15-24-31-40,1,08/04/2020
2-4-6-15-22-27-44,1,31/05/2022
2-4-6-15-22-25-27,1,23/07/2018
2-4-6-14-23-32-42,1,21/12/2023
2-4-6-13-18-24-28,1,18/07/2018
2-4-6-11-19-27-38,1,21/02/2021
2-4-6-10-28-29-33,1,08/04/2017
2-4-6-10-13-22-28,1,13/05/2018
2-4-5-9-23-27-28,1,03/05/2016
2-4-9-14-17-20-34,1,18/05/2018
2-4-9-13-16-22-35,1,07/12/2016
2-4-9-10-14-24-32,1,30/07/2018
2-4-8-9-21-33-34,1,15/01/2017
2-4-8-24-30-32-37,1,15/09/2017
2-4-8-15-21-28-37,1,18/01/2017
2-4-8-15-20-27-31,1,13/05/2019
2-4-8-14-16-35-36,1,21/11/2022
2-4-7-9-27-34-37,1,12/04/2021
2-4-7-8-29-32-44,1,17/04/2023
2-4-7-8-12-38-41,1,05/08/2022
2-4-7-21-29-37-40,1,16/11/2020
2-4-7-18-23-39-43,1,10/02/2024
2-4-7-10-24-30-36,1,29/05/2018
2-4-7-10-13-19-31,1,04/08/2019
2-4-6-9-29-40-41,1,14/04/2024
2-5-12-15-25-32-35,1,28/08/2018
2-5-12-14-19-20-34,1,01/05/2017
2-5-12-13-21-22-35,1,15/02/2019
2-5-12-13-14-21-43,1,04/02/2022
2-5-11-26-28-38-44,1,21/10/2020
2-5-11-24-25-39-43,1,02/04/2023
2-5-11-22-38-41-43,1,31/10/2020
2-5-11-19-26-28-33,1,22/02/2021
2-5-11-16-39-41-43,1,10/09/2021
2-5-10-25-30-32-34,1,25/05/2019
2-5-10-23-26-39-42,1,02/03/2023
2-5-10-18-27-29-31,1,23/12/2016
2-5-10-16-19-24-37,1,28/05/2016
2-5-10-14-17-26-34,1,25/02/2019
2-4-9-19-21-26-28,1,19/08/2023
2-4-9-17-36-37-43,1,23/05/2024
2-5-21-22-26-33-34,1,24/12/2015
2-5-17-24-29-31-36,1,27/09/2018
2-5-16-23-24-26-39,1,21/06/2022
2-5-16-17-26-28-31,1,18/12/2017
2-5-15-18-20-27-37,1,28/06/2019
2-5-15-16-21-27-33,1,17/07/2024
2-5-14-20-30-32-36,1,24/11/2016
2-5-14-20-21-23-28,1,22/01/2018
2-5-14-19-25-32-33,1,04/12/2019
2-5-14-16-20-21-36,1,20/10/2015
2-5-14-16-17-21-35,1,08/02/2017
2-5-13-17-18-24-36,1,05/04/2016
2-5-13-16-30-32-37,1,14/03/2018
2-5-12-22-23-30-44,1,25/10/2023
2-5-12-19-20-29-35,1,09/06/2018
2-5-12-16-23-28-30,1,05/06/2023
2-5-8-13-15-17-31,1,22/08/2020
2-5-8-11-26-29-40,1,02/02/2022
2-5-7-15-29-33-41,1,11/01/2022
2-5-7-14-25-26-34,1,22/10/2019
2-5-7-13-24-29-34,1,10/01/2020
2-5-7-13-21-29-31,1,02/03/2017
2-5-7-13-20-25-35,1,25/06/2022
2-5-7-10-31-42-43,1,27/11/2023
2-5-6-9-16-19-24,1,29/07/2017
2-5-6-9-11-21-28,1,13/06/2020
2-5-6-8-27-33-42,1,19/01/2024
2-5-6-8-13-14-25,1,16/03/2016
2-5-6-14-17-27-28,1,07/03/2017
2-5-6-13-16-20-26,1,06/09/2017
2-5-6-11-24-28-40,1,29/06/2024
2-5-23-24-34-41-43,1,15/08/2021
2-6-10-32-36-39-44,1,09/10/2021
2-6-10-18-19-24-26,1,22/04/2016
2-6-10-14-16-21-24,1,01/03/2019
2-6-10-11-17-27-40,1,20/02/2022
2-6-10-11-14-15-22,1,29/01/2021
2-5-9-17-24-25-44,1,26/03/2023
2-5-9-16-20-23-38,1,03/07/2022
2-5-9-12-17-36-37,1,25/01/2020
2-5-9-12-14-18-19,1,12/12/2017
2-5-9-11-18-21-38,1,14/06/2020
2-5-9-11-16-31-35,1,12/08/2018
2-5-9-10-13-23-30,1,12/06/2017
2-5-8-9-10-16-20,1,27/08/2017
2-5-8-16-37-41-43,1,16/04/2024
2-5-8-15-17-25-26,1,26/03/2024
2-5-8-14-20-24-31,1,15/06/2016
2-6-17-19-28-40-43,1,12/01/2024
2-6-16-31-35-40-44,1,01/10/2024
2-6-16-18-33-34-39,1,27/10/2020
2-6-16-17-20-33-37,1,25/08/2015
2-6-14-19-26-28-34,1,09/09/2015
2-6-14-17-21-32-37,1,21/12/2018
2-6-14-17-19-24-28,1,07/07/2023
2-6-14-16-22-29-30,1,19/03/2019
2-6-13-19-20-23-39,1,12/11/2023
2-6-13-16-19-28-30,1,29/06/2018
2-6-12-23-25-32-34,1,16/05/2017
2-6-12-21-23-28-38,1,19/04/2023
2-6-11-29-38-40-42,1,13/10/2020
2-6-11-12-25-26-43,1,05/10/2024
2-6-11-12-18-31-41,1,04/11/2022
2-6-11-12-16-21-26,1,31/12/2019
2-6-9-10-11-17-36,1,03/08/2019
2-6-8-9-21-34-36,1,01/03/2020
2-6-8-9-16-19-32,1,09/09/2016
2-6-8-9-10-28-36,1,07/02/2021
2-6-8-21-23-25-41,1,19/12/2020
2-6-8-15-27-31-35,1,26/09/2015
2-6-8-12-16-29-35,1,21/06/2020
2-6-7-8-16-24-27,1,12/11/2018
2-6-7-20-26-29-34,1,05/03/2017
2-6-7-19-27-28-32,1,21/03/2016
2-6-7-15-27-32-34,1,20/07/2018
2-6-7-13-19-37-41,1,03/05/2020
2-6-21-24-25-26-32,1,24/05/2019
2-6-19-23-26-30-36,1,29/04/2016
2-6-18-24-31-43-44,1,07/04/2024
2-6-17-19-30-33-34,1,18/12/2020
2-7-11-21-24-28-39,1,08/07/2022
2-7-11-18-27-31-35,1,21/03/2022
2-7-10-23-26-37-43,1,11/05/2023
2-7-10-22-31-32-37,1,04/05/2018
2-7-10-20-28-32-34,1,08/02/2020
2-7-10-17-18-23-37,1,17/04/2018
2-7-10-14-16-24-43,1,08/09/2023
2-7-10-13-33-39-41,1,24/03/2021
2-7-10-11-17-34-35,1,31/05/2017
2-6-9-24-30-31-37,1,03/09/2018
2-6-9-22-23-25-27,1,21/12/2017
2-6-9-16-18-20-22,1,05/01/2017
2-6-9-13-22-24-28,1,22/10/2018
2-6-9-13-14-18-29,1,23/08/2023
2-6-9-11-15-23-25,1,19/02/2019
2-6-9-11-12-22-33,1,08/12/2017
2-7-8-10-12-19-22,1,08/08/2017
2-7-22-28-38-40-42,1,07/06/2023
2-7-21-25-26-27-35,1,05/08/2020
2-7-18-26-28-33-34,1,07/01/2016
2-7-18-24-25-29-32,1,11/11/2018
2-7-18-23-30-33-36,1,28/09/2016
2-7-18-20-24-30-42,1,07/10/2022
2-7-16-21-23-27-35,1,07/02/2022
2-7-15-24-27-37-41,1,30/12/2021
2-7-14-15-21-27-39,1,08/03/2022
2-7-13-21-28-29-33,1,21/03/2019
2-7-13-14-15-39-42,1,11/09/2024
2-7-12-20-33-34-37,1,29/10/2016
2-7-12-17-19-32-37,1,08/10/2017
2-7-12-13-17-18-32,1,08/10/2015
2-7-11-38-39-40-44,1,03/02/2021
2-8-10-20-34-35-40,1,04/01/2024
2-8-10-15-17-39-41,1,02/07/2021
2-8-10-12-17-28-31,1,28/12/2016
2-8-10-11-15-22-30,1,28/08/2019
2-8-10-11-14-15-19,1,27/01/2022
2-7-9-19-20-29-37,1,29/06/2017
2-7-9-16-20-21-30,1,11/01/2019
2-7-9-16-19-32-38,1,17/02/2022
2-7-9-14-23-29-31,1,09/02/2024
2-7-9-12-14-20-32,1,14/06/2019
2-7-9-11-13-19-23,1,13/04/2022
2-7-8-26-32-34-37,1,20/04/2017
2-7-8-19-21-25-35,1,13/08/2019
2-7-8-14-15-17-23,1,17/06/2018
2-7-8-12-20-32-35,1,25/06/2020
2-7-8-11-16-19-37,1,01/08/2018
2-8-15-17-18-24-43,1,26/05/2022
2-8-14-20-25-26-27,1,16/04/2017
2-8-13-18-21-26-30,1,24/11/2018
2-8-12-23-24-29-31,1,04/12/2015
2-8-12-22-24-27-28,1,12/11/2015
2-8-12-18-26-32-40,1,27/12/2021
2-8-12-16-29-35-40,1,17/04/2021
2-8-12-16-20-36-43,1,28/07/2021
2-8-12-14-21-25-36,1,23/02/2016
2-8-12-14-18-42-44,1,14/04/2023
2-8-12-13-19-21-22,1,08/04/2018
2-8-11-15-17-18-35,1,09/05/2019
2-8-11-12-27-29-35,1,30/01/2018
2-8-11-12-23-25-44,1,15/05/2023
2-8-11-12-13-35-41,1,29/05/2021
2-8-11-12-13-22-41,1,02/05/2023
2-8-9-14-20-32-39,1,23/09/2024
2-8-9-12-23-33-35,1,15/09/2023
2-8-9-11-13-27-31,1,13/10/2018
2-8-9-10-18-27-36,1,21/01/2024
2-8-26-27-30-34-35,1,18/06/2018
2-8-24-28-29-33-35,1,24/02/2023
2-8-22-25-30-32-33,1,11/09/2017
2-8-20-28-29-34-37,1,28/12/2022
2-8-19-27-28-33-36,1,25/07/2019
2-8-19-25-29-32-34,1,11/03/2018
2-8-19-21-26-28-29,1,21/11/2018
2-8-17-18-20-22-34,1,06/04/2016
2-8-16-21-27-29-42,1,23/09/2020
2-8-15-23-31-37-41,1,01/10/2022
2-8-15-22-24-40-44,1,13/04/2024
2-8-15-17-19-33-37,1,10/04/2016
2-9-13-16-25-26-30,1,08/07/2017
2-9-13-15-26-29-30,1,06/11/2021
2-9-12-17-19-25-27,1,18/03/2018
2-9-12-14-26-35-41,1,02/06/2024
2-9-11-23-26-29-37,1,16/08/2019
2-9-11-20-25-36-37,1,08/03/2021
2-9-11-20-23-29-32,1,15/09/2019
2-9-11-16-26-28-37,1,11/05/2021
2-9-11-13-21-25-33,1,17/04/2019
2-9-11-13-14-16-24,1,25/05/2016
2-9-10-14-17-24-31,1,16/07/2023
2-8-9-24-27-35-36,1,10/09/2019
2-8-9-23-24-38-40,1,08/11/2020
2-8-9-20-25-33-37,1,15/10/2016
2-8-9-19-20-28-36,1,06/03/2020
2-8-9-16-20-22-25,1,11/02/2024
2-9-19-20-27-36-39,1,21/06/2023
2-9-18-24-26-33-36,1,02/12/2019
2-9-17-23-28-35-37,1,22/03/2019
2-9-17-20-22-33-43,1,26/07/2022
2-9-17-19-25-30-41,1,10/04/2022
2-9-16-28-39-41-43,1,23/10/2021
2-9-16-23-26-28-33,1,06/01/2018
2-9-16-22-23-29-32,1,31/05/2018
2-9-16-21-29-30-34,1,21/02/2019
2-9-15-16-27-28-30,1,07/12/2015
2-9-14-24-25-35-41,1,06/09/2021
2-9-14-17-33-36-37,1,10/09/2016
2-9-14-17-24-33-34,1,16/07/2022
2-9-13-26-27-29-33,1,22/11/2019
2-9-13-22-25-33-42,1,27/04/2023
2-9-13-17-18-19-23,1,06/10/2016
23-25-27-30-36-42-44,1,26/07/2020
23-24-27-32-36-41-43,1,01/12/2023
23-24-25-28-33-34-38,1,11/03/2024
22-31-34-35-36-40-41,1,14/04/2021
21-27-30-37-38-41-43,1,25/03/2022
21-27-28-29-30-31-37,1,15/10/2022
21-25-26-28-30-34-35,1,20/08/2024
21-23-27-28-29-39-40,1,29/06/2020
20-31-34-36-37-41-43,1,03/05/2024
20-26-28-38-39-40-42,1,14/12/2023
20-25-26-31-32-38-42,1,05/05/2020
20-24-25-31-38-40-42,1,10/02/2023
20-21-28-29-30-32-36,1,15/12/2023
20-21-27-31-33-34-37,1,14/11/2018
2-9-23-24-31-32-39,1,18/08/2023
2-9-20-25-28-30-34,1,03/06/2017
3-10-14-16-23-26-34,1,28/04/2024
3-10-13-14-16-18-19,1,28/09/2015
3-10-12-24-29-33-42,1,23/11/2021
3-10-12-21-27-43-44,1,07/06/2020
3-10-12-20-21-25-26,1,03/03/2017
3-10-12-18-22-25-29,1,14/07/2021
3-10-12-17-25-31-37,1,21/10/2019
3-10-12-14-17-31-34,1,12/06/2020
3-10-11-20-21-22-28,1,15/12/2017
3-10-11-12-23-32-37,1,04/07/2019
3-10-11-12-15-16-37,1,15/11/2018
3-10-11-12-13-31-33,1,12/09/2019
29-30-32-35-38-40-44,1,02/08/2023
26-30-31-32-34-35-36,1,28/10/2019
26-28-33-38-39-40-44,1,15/06/2023
23-33-34-35-39-40-41,1,22/11/2021
3-10-26-28-29-38-42,1,02/05/2021
3-10-24-26-33-35-37,1,08/03/2018
3-10-24-25-29-33-36,1,16/12/2016
3-10-18-23-27-29-33,1,02/12/2015
3-10-18-21-24-36-37,1,29/08/2016
3-10-17-19-21-25-26,1,01/12/2016
3-10-16-23-25-27-33,1,18/10/2018
3-10-16-19-25-35-39,1,09/01/2024
3-10-16-17-22-30-37,1,07/01/2022
3-10-15-20-25-33-36,1,14/10/2017
3-10-15-18-19-29-35,1,22/01/2022
3-10-15-16-18-21-22,1,05/09/2019
3-10-14-22-27-30-37,1,12/10/2017
3-10-14-22-25-28-35,1,14/07/2017
3-10-14-22-24-31-36,1,11/02/2016
3-10-14-17-24-30-33,1,10/06/2018
3-11-18-26-29-32-36,1,15/01/2019
3-11-17-22-26-34-43,1,02/05/2020
3-11-16-17-23-39-41,1,09/03/2021
3-11-15-21-27-30-36,1,15/10/2015
3-11-15-19-24-36-43,1,31/12/2022
3-11-14-25-32-37-38,1,28/09/2020
3-11-14-17-20-24-41,1,30/04/2021
3-11-14-15-24-28-37,1,05/02/2020
3-11-14-15-18-31-36,1,07/10/2016
3-11-13-18-27-31-41,1,28/05/2020
3-11-13-18-22-26-37,1,05/09/2017
3-11-13-14-19-35-37,1,27/03/2016
3-11-12-21-26-34-40,1,07/01/2021
3-11-12-13-21-31-34,1,24/05/2024
3-11-12-13-20-27-36,1,14/03/2020
3-11-12-13-14-26-37,1,02/06/2017
3-12-17-26-28-31-37,1,23/05/2016
3-12-17-20-31-34-36,1,14/08/2016
3-12-17-19-30-33-36,1,14/09/2018
3-12-16-28-29-34-44,1,16/05/2024
3-12-15-17-18-25-31,1,04/05/2017
3-12-15-16-22-36-41,1,14/01/2021
3-12-14-17-24-27-40,1,04/01/2023
3-12-14-17-18-24-31,1,13/01/2017
3-12-13-26-29-31-35,1,21/07/2017
3-12-13-19-25-31-39,1,08/05/2021
3-12-13-17-32-38-42,1,07/03/2021
3-12-13-14-23-32-42,1,02/08/2020
3-11-21-29-38-39-42,1,24/01/2022
3-11-21-22-23-25-30,1,16/09/2022
3-11-19-31-32-36-43,1,24/03/2022
3-11-19-27-28-31-37,1,12/05/2017
3-13-15-21-26-38-42,1,02/10/2021
3-13-15-17-32-36-37,1,29/10/2023
3-13-15-17-18-27-34,1,18/02/2016
3-13-15-16-24-34-40,1,30/03/2020
3-13-15-16-18-25-35,1,17/08/2015
3-13-14-27-28-30-35,1,24/06/2022
3-13-14-21-27-29-33,1,26/04/2021
3-13-14-18-32-37-38,1,17/12/2020
3-13-14-17-32-34-43,1,07/11/2020
3-12-26-32-33-41-44,1,22/12/2021
3-12-23-29-32-37-43,1,19/05/2021
3-12-23-25-29-30-37,1,08/09/2020
3-12-22-25-34-35-36,1,09/12/2020
3-12-21-30-31-33-41,1,04/12/2020
3-12-20-25-28-29-39,1,17/10/2021
3-12-18-22-27-31-37,1,16/09/2018
3-14-17-20-24-27-38,1,20/12/2023
3-14-17-19-20-34-41,1,22/08/2024
3-14-15-26-28-35-36,1,14/01/2023
3-14-15-19-26-34-37,1,20/09/2018
3-14-15-16-21-27-30,1,17/07/2020
3-13-32-38-40-41-42,1,28/03/2022
3-13-18-29-32-35-40,1,28/08/2024
3-13-18-28-29-31-32,1,26/03/2019
3-13-18-24-32-35-42,1,06/01/2021
3-13-17-27-29-34-37,1,25/10/2021
3-13-17-21-24-27-34,1,23/06/2018
3-13-16-21-28-32-35,1,09/01/2018
3-13-16-21-23-32-37,1,22/10/2015
3-13-16-20-23-26-42,1,05/09/2024
3-13-16-18-20-23-37,1,06/08/2020
3-13-15-25-30-37-42,1,12/10/2022
3-17-18-28-38-41-42,1,18/11/2023
3-16-20-24-32-36-37,1,16/10/2016
3-16-20-23-26-31-32,1,06/05/2024
3-16-17-26-29-33-35,1,16/01/2017
3-16-17-19-30-31-42,1,26/12/2023
3-15-29-30-31-32-44,1,19/09/2021
3-15-27-28-30-31-41,1,25/01/2022
3-15-26-27-31-35-36,1,06/05/2023
3-15-21-22-25-31-37,1,30/01/2016
3-15-19-20-23-27-33,1,27/06/2024
3-14-24-34-35-40-41,1,22/05/2024
3-14-21-26-32-35-36,1,17/10/2017
3-14-18-33-34-38-42,1,14/10/2021
3-14-18-22-27-33-34,1,28/06/2024
3-14-18-22-23-28-31,1,31/10/2015
3-14-17-23-27-35-37,1,23/09/2019
3-21-25-29-30-31-36,1,09/12/2016
3-21-23-30-33-35-42,1,18/07/2020
3-19-23-24-25-26-29,1,06/08/2021
3-19-21-25-26-30-37,1,21/12/2020
3-19-20-28-33-42-44,1,26/09/2021
3-19-20-27-35-38-39,1,13/10/2021
3-18-27-33-34-43-44,1,06/04/2020
3-18-26-29-31-32-34,1,22/06/2024
3-18-25-31-36-37-43,1,17/05/2020
3-18-22-26-29-31-37,1,22/08/2015
3-18-20-23-27-28-30,1,21/11/2019
3-18-19-28-29-36-41,1,06/04/2023
3-18-19-23-30-31-36,1,26/06/2017
3-18-19-20-28-35-38,1,29/08/2023
3-17-26-30-34-35-37,1,25/01/2017
3-17-18-30-31-35-36,1,09/03/2018
3-4-10-11-28-31-35,1,24/06/2020
3-4-10-11-17-18-24,1,23/03/2017
3-4-10-11-13-27-40,1,25/04/2022
3-28-33-34-35-38-44,1,13/11/2022
3-26-30-32-37-38-42,1,16/03/2024
3-24-33-39-41-42-44,1,17/06/2022
3-23-30-35-39-41-42,1,23/10/2023
3-23-27-38-40-42-43,1,16/07/2024
3-23-24-29-32-33-35,1,05/07/2017
3-22-28-30-34-37-39,1,20/11/2023
3-22-27-34-37-42-43,1,16/12/2021
3-22-25-30-35-37-44,1,09/09/2020
3-22-24-37-41-42-43,1,21/06/2024
3-22-23-26-29-32-42,1,31/05/2023
3-21-29-33-34-35-36,1,28/09/2021
3-21-27-28-29-33-35,1,19/06/2017
3-4-14-17-26-29-36,1,01/04/2017
3-4-14-17-23-29-37,1,03/10/2015
3-4-13-23-26-30-37,1,19/06/2020
3-4-13-21-23-36-39,1,11/04/2021
3-4-13-19-20-25-34,1,19/09/2017
3-4-13-14-23-25-30,1,28/09/2017
3-4-12-16-24-25-32,1,12/02/2016
3-4-12-15-19-37-39,1,21/04/2023
3-4-12-14-19-21-24,1,25/03/2021
3-4-12-13-31-33-36,1,27/09/2017
3-4-11-23-28-40-41,1,02/01/2021
3-4-11-19-26-29-37,1,10/04/2024
3-4-11-19-24-33-35,1,06/11/2015
3-4-11-17-21-38-39,1,23/06/2022
3-4-11-13-19-21-34,1,27/05/2017
3-4-10-16-28-39-43,1,05/12/2023
3-4-21-27-28-31-34,1,01/02/2017
3-4-21-23-29-30-36,1,30/10/2019
3-4-21-22-29-36-37,1,30/10/2016
3-4-20-25-31-38-42,1,22/06/2023
3-4-18-22-27-29-30,1,13/08/2020
3-4-17-18-22-23-29,1,14/10/2022
3-4-16-25-26-34-37,1,26/07/2017
3-4-16-20-23-32-41,1,20/04/2023
3-4-16-20-23-24-27,1,22/02/2017
3-4-16-19-20-30-34,1,25/07/2017
3-4-15-19-21-26-30,1,28/05/2021
3-4-15-18-25-26-32,1,21/04/2018
3-4-15-17-18-19-34,1,17/11/2016
3-4-15-16-20-23-35,1,03/10/2017
3-4-14-27-29-33-39,1,07/10/2024
3-4-14-17-32-37-40,1,31/05/2024
3-4-6-14-24-32-33,1,30/04/2017
3-4-6-10-30-32-34,1,14/05/2018
3-4-6-10-19-21-28,1,17/07/2017
3-4-5-8-10-13-35,1,29/08/2021
3-4-5-6-21-24-36,1,17/10/2019
3-4-5-6-16-31-34,1,17/12/2015
3-4-5-6-14-16-30,1,19/11/2020
3-4-5-6-13-33-43,1,09/10/2020
3-4-5-6-11-26-27,1,08/12/2020
3-4-5-24-27-32-33,1,14/10/2015
3-4-5-21-25-35-37,1,01/11/2019
3-4-5-21-22-25-32,1,03/09/2024
3-4-5-20-25-26-33,1,19/04/2021
3-4-5-11-24-28-37,1,18/07/2016
3-4-5-10-17-30-32,1,14/06/2017
3-4-24-28-34-35-42,1,14/07/2023
3-4-8-10-13-20-25,1,09/01/2016
3-4-7-9-21-22-33,1,13/02/2018
3-4-7-9-13-18-26,1,24/03/2016
3-4-7-9-10-19-28,1,14/12/2019
3-4-7-8-17-20-36,1,15/02/2017
3-4-7-20-32-40-43,1,30/04/2020
3-4-7-17-21-31-37,1,28/11/2015
3-4-7-15-25-27-37,1,20/03/2018
3-4-7-13-17-23-30,1,15/12/2019
3-4-7-11-15-23-31,1,09/08/2015
3-4-7-11-13-22-25,1,09/08/2017
3-4-6-9-24-25-30,1,11/02/2018
3-4-6-9-18-23-41,1,06/09/2020
3-4-6-8-20-25-31,1,12/09/2016
3-4-6-8-17-29-32,1,09/02/2016
3-4-6-7-8-32-33,1,20/11/2017
3-5-11-16-32-38-43,1,10/02/2021
3-5-11-13-24-32-34,1,16/04/2019
3-5-11-12-14-15-32,1,06/08/2018
3-5-10-11-18-32-33,1,17/02/2016
3-4-9-21-23-26-32,1,10/04/2019
3-4-9-14-18-20-41,1,20/05/2023
3-4-9-12-24-31-37,1,07/06/2019
3-4-9-11-14-15-30,1,03/03/2018
3-4-9-10-13-23-30,1,10/04/2017
3-4-8-9-15-33-37,1,01/02/2019
3-4-8-22-25-30-36,1,18/06/2023
3-4-8-18-25-28-38,1,15/03/2022
3-4-8-15-17-19-36,1,31/08/2016
3-4-8-14-18-21-35,1,04/01/2017
3-4-8-13-23-32-40,1,16/02/2022
3-4-8-12-24-27-31,1,01/09/2015
3-5-16-21-27-32-37,1,09/10/2017
3-5-15-23-32-35-36,1,16/01/2020
3-5-15-21-26-30-40,1,29/02/2024
3-5-15-20-22-35-37,1,09/03/2020
3-5-14-16-17-18-19,1,29/11/2019
3-5-14-15-33-36-40,1,08/02/2022
3-5-13-21-32-39-44,1,29/07/2023
3-5-13-19-23-26-33,1,06/12/2016
3-5-13-16-25-34-44,1,16/12/2022
3-5-13-15-30-33-39,1,22/06/2020
3-5-13-15-26-36-38,1,09/11/2023
3-5-13-14-19-38-39,1,10/01/2023
3-5-12-25-26-31-35,1,05/02/2017
3-5-12-18-21-31-35,1,22/01/2017
3-5-11-18-21-22-33,1,26/02/2020
3-5-11-17-20-24-40,1,25/02/2022
3-5-7-11-23-36-44,1,24/04/2020
3-5-7-11-13-15-22,1,15/11/2017
3-5-7-10-15-18-41,1,27/03/2020
3-5-6-9-13-19-30,1,22/05/2023
3-5-6-8-21-23-27,1,11/05/2017
3-5-6-8-15-22-26,1,07/10/2018
3-5-6-7-9-12-23,1,25/07/2024
3-5-6-20-31-33-38,1,22/11/2022
3-5-6-12-24-29-34,1,29/11/2018
3-5-6-11-13-16-18,1,26/01/2019
3-5-25-28-31-32-41,1,04/02/2021
3-5-21-22-29-34-37,1,06/01/2016
3-5-19-21-29-33-37,1,02/04/2018
3-5-18-19-25-30-41,1,29/01/2024
3-5-17-23-24-35-36,1,11/11/2022
3-5-17-22-23-30-32,1,22/08/2017
3-5-9-38-39-40-41,1,27/05/2024
3-5-9-21-22-25-43,1,09/05/2023
3-5-9-16-32-38-43,1,26/08/2023
3-5-9-13-16-29-30,1,09/01/2017
3-5-9-12-20-25-37,1,07/04/2016
3-5-9-10-14-16-20,1,25/11/2016
3-5-8-18-26-29-36,1,11/12/2017
3-5-8-17-22-31-43,1,11/02/2022
3-5-8-15-32-34-38,1,11/04/2022
3-5-8-15-16-21-30,1,25/11/2021
3-5-8-10-17-32-35,1,15/12/2016
3-5-8-10-12-25-29,1,11/08/2016
3-5-7-9-14-15-30,1,25/10/2018
3-5-7-8-21-22-30,1,09/02/2017
3-5-7-26-30-31-39,1,27/04/2020
